checklist,taxonID,exemplar id,canonicalName
0,35490070,2115,Felis concolor improcera
0,35490061,2116,Felis concolor azteca
0,35490062,2109,Felis concolor browni
0,35490063,2117,Felis aztecus browni
0,35490064,2110,Felis concolor californica
0,35489940,2118,Felis concolor couguar
0,35489941,2111,Felis concolor coryi
0,35490060,2119,Felis couguar
0,35490080,2120,Felis concolor vancouverensis
0,35490447,2116,Puma concolor azteca
0,35490456,2121,Puma concolor kaibabensis
0,35490455,2115,Puma concolor improcera
0,35490458,2122,Puma concolor missoulensis
0,35490457,2123,Puma concolor mayensis
0,35490460,2124,Puma concolor schorgeri
0,35490459,2125,Puma concolor oregonensis
0,35490462,2120,Puma concolor vancouverensis
0,35490461,2126,Puma concolor stanleyana
0,35500658,2112,Felis concolor cougar
0,35491958,2127,Felis hippolestes aztecus
0,35500685,2128,Felis concolor olympus
0,35490072,2121,Felis concolor kaibabensis
0,35490073,2123,Felis concolor mayensis
0,35490074,2122,Felis concolor missoulensis
0,35490075,2125,Felis concolor oregonensis
0,35490077,2129,Felis hippolestes olympus
0,35490078,2124,Felis concolor schorgeri
0,35490079,2126,Felis concolor stanleyana
0,35490450,2130,Puma concolor concolor
0,35489939,2130,Felis concolor concolor
0,35500676,2131,Puma concolor osgoodi
0,35500675,2132,Puma concolor soderstromii
0,35500677,2133,Puma concolor incarum
0,35500678,2134,Puma concolor bangsi
0,35490452,2135,Puma concolor costaricensis
0,35490066,2135,Felis concolor costaricensis
0,35490067,2136,Felis bangsi costaricensis
0,35489752,2130,Felis concolor
0,54994200,14165,Profelis
0,35491743,2139,Profelis aurata
0,35495469,2137,Profelis aurata cottoni
0,35495468,2139,Profelis aurata aurata
0,35500679,2138,Profelis aurata celidogaster
0,54993165,14166,Prionailurus
0,35495295,2141,Prionailurus iriomotensis
0,35491898,2140,Prionailurus bengalensis iriomotensis
0,35491742,2142,Prionailurus planiceps
0,35500680,2143,Prionailurus viverrinus rhizophoreus
0,35489838,2144,Felis viverrina
0,35490433,2154,Prionailurus bengalensis
0,35495459,2145,Prionailurus bengalensis euptilurus
0,35495458,2147,Prionailurus bengalensis chinensis
0,35489833,2146,Felis minuta
0,35495461,2148,Prionailurus bengalensis horsfieldii
0,35495460,2149,Prionailurus bengalensis heaneyi
0,35495463,2150,Prionailurus bengalensis rabori
0,35495464,2151,Prionailurus bengalensis sumatranus
0,35495456,2152,Prionailurus bengalensis alleni
0,35495457,2153,Prionailurus bengalensis borneoensis
0,35491897,2154,Prionailurus bengalensis bengalensis
0,35489836,2154,Felis bengalensis
0,35490444,2155,Prionailurus rubiginosus
0,35495466,2155,Prionailurus rubiginosus rubiginosus
0,35495467,2157,Prionailurus rubiginosus phillipsi
0,35500681,2156,Prionailurus rubiginosus koladivius
0,35489837,2158,Felis rubiginosa
0,54973611,14167,Pardofelis
0,35491741,2159,Pardofelis marmorata
0,35495454,2159,Pardofelis marmorata marmorata
0,35495455,2160,Pardofelis marmorata charltonii
0,54968038,14168,Panthera
0,35489847,2167,Panthera pardus
0,35500667,2161,Panthera pardus saxicolor
0,35495510,2162,Panthera pardus orientalis
0,35495506,2163,Panthera pardus japonensis
0,35495507,2164,Panthera pardus kotiya
0,35495508,2165,Panthera pardus melas
0,35495509,2166,Panthera pardus nimr
0,35495503,2167,Panthera pardus pardus
0,35495504,2168,Panthera pardus delacouri
0,35495505,2169,Panthera pardus fusca
0,35489846,2181,Panthera leo
0,35500660,2173,Panthera leo nubica
0,35495487,2170,Panthera leo hollisteri
0,35495490,2171,Panthera leo massaica
0,35495492,2172,Panthera leo nyanzae
0,35495491,2174,Panthera leo melanochaita
0,35495493,2176,Panthera leo senegalensis
0,35495488,2175,Panthera leo kamptzi
0,35495485,2177,Panthera leo azandica
0,35495489,2178,Panthera leo krugeri
0,35495486,2179,Panthera leo bleyenberghi
0,35491895,2180,Panthera leo persica
0,35491928,2181,Panthera leo leo
0,35489848,2190,Panthera tigris
0,35495516,2182,Panthera tigris sumatrae
0,35495515,2183,Panthera tigris sondaica
0,35495514,2184,Panthera tigris corbetti
0,35495513,2185,Panthera tigris balica
0,35495512,2186,Panthera tigris amoyensis
0,35495511,2188,Panthera tigris altaica
0,35489850,2187,Panthera tigris longipilis
0,35495517,2189,Panthera tigris virgata
0,35489849,2190,Panthera tigris tigris
0,35489757,2202,Panthera onca
0,35500661,2192,Panthera onca veraecrucis
0,35495502,2191,Panthera onca veraecruscis
0,35495499,2193,Panthera onca palustris
0,35495500,2196,Panthera onca paraguensis
0,35500663,2194,Felis onca milleri
0,35500664,2195,Felis onca paulensis
0,35495495,2197,Panthera onca arizonensis
0,35495496,2198,Panthera onca centralis
0,35495497,2199,Panthera onca goldmani
0,35495498,2200,Panthera onca hernandesii
0,35495501,2201,Panthera onca peruviana
0,35495494,2202,Panthera onca onca
0,35500666,2203,Felis onca ucayalae
0,35500662,2204,Felis onca coxi
0,35500665,2205,Felis onca boliviensis
0,35490114,2202,Felis onca
0,54950741,14169,Neofelis
0,35500655,2207,Neofelis diardi
0,35495483,2206,Neofelis nebulosa diardi
0,35489851,2209,Neofelis nebulosa
0,35495482,2208,Neofelis nebulosa brachyura
0,35495481,2209,Neofelis nebulosa nebulosa
0,35495484,2210,Neofelis nebulosa macrosceloides
0,54927371,14170,Lynx
0,35491738,2212,Lynx pardinus
0,35491884,2211,Felis pardina
0,35489750,2216,Lynx lynx
0,35495442,2213,Lynx lynx sardiniae
0,35500683,2213,Felis lynx sardiniae
0,35495441,2214,Lynx lynx kozlovi
0,35495440,2215,Lynx lynx isabellinus
0,35495439,2216,Lynx lynx lynx
0,35495443,2217,Lynx lynx stroganovi
0,35489748,2229,Lynx rufus
0,35495451,2218,Lynx rufus peninsularis
0,35495452,2219,Lynx rufus superiorensis
0,35495453,2220,Lynx rufus texensis
0,35495444,2221,Lynx rufus baileyi
0,35495445,2222,Lynx rufus californicus
0,35495446,2223,Lynx rufus fasciatus
0,35495447,2224,Lynx rufus floridanus
0,35495448,2225,Lynx rufus gigas
0,35495449,2226,Lynx rufus oaxacensis
0,35495450,2227,Lynx rufus pallescens
0,35490059,2228,Lynx rufus escuinapae
0,35489749,2229,Lynx rufus rufus
0,35490058,2229,Felis rufus rufus
0,35490056,2229,Felis rufus
0,35489751,2233,Lynx canadensis
0,35495438,2231,Lynx canadensis subsolanus
0,35500684,2230,Felis lynx subsolanus
0,35495437,2232,Lynx canadensis mollipilosus
0,35495436,2233,Lynx canadensis canadensis
0,35500682,2234,Felis lynx canadensis
0,54919345,14171,Leptailurus
0,35490436,2252,Leptailurus serval
0,35495435,2235,Leptailurus serval togoensis
0,35495434,2236,Leptailurus serval robertsi
0,35495433,2237,Leptailurus serval pococki
0,35495432,2238,Leptailurus serval phillipsi
0,35495431,2239,Leptailurus serval pantastictus
0,35495429,2240,Leptailurus serval lonnbergi
0,35495427,2241,Leptailurus serval kivuensis
0,35495428,2242,Leptailurus serval lipostictus
0,35495425,2243,Leptailurus serval hindei
0,35495426,2244,Leptailurus serval kempi
0,35495423,2245,Leptailurus serval ferrarii
0,35495424,2246,Leptailurus serval hamiltoni
0,35495421,2248,Leptailurus serval constantinus
0,35491903,2247,Leptailurus serval constantina
0,35495422,2249,Leptailurus serval faradjius
0,35495420,2250,Leptailurus serval brachyurus
0,35495419,2251,Leptailurus serval beirae
0,35491925,2252,Leptailurus serval serval
0,35489835,2252,Felis serval
0,54918649,14172,Leopardus
0,35500657,2254,Leopardus guttulus
0,35495410,2253,Leopardus tigrinus guttulus
0,35495293,2256,Leopardus jacobitus
0,35491740,2255,Oreailurus jacobita
0,35491881,2255,Felis jacobita
0,35495294,2262,Leopardus pajeros
0,35495402,2257,Leopardus pajeros thomasi
0,35495399,2259,Leopardus pajeros budini
0,35500693,2258,Felis colocolo crespoi
0,35495400,2260,Leopardus pajeros garleppi
0,35495401,2261,Leopardus pajeros steinbachi
0,35500694,2261,Lynchailurus pajeros steinbachi
0,35495398,2262,Leopardus pajeros pajeros
0,35489839,2262,Felis pajeros
0,35495289,2264,Leopardus braccatus
0,35495388,2263,Leopardus braccatus munoai
0,35495387,2264,Leopardus braccatus braccatus
0,35495292,2265,Leopardus guigna
0,35495396,2265,Leopardus guigna guigna
0,35495397,2266,Leopardus guigna tigrillo
0,35491739,2265,Oncifelis guigna
0,35495291,2271,Leopardus geoffroyi
0,35495395,2267,Leopardus geoffroyi salinarum
0,35495394,2268,Leopardus geoffroyi paraguae
0,35495393,2269,Leopardus geoffroyi leucobaptus
0,35495392,2270,Leopardus geoffroyi euxanthus
0,35495391,2271,Leopardus geoffroyi geoffroyi
0,35490434,2271,Oncifelis geoffroyi
0,35489840,2271,Felis geoffroyi
0,35495290,2273,Leopardus colocolo
0,35495390,2272,Leopardus colocolo wolffsohni
0,35495389,2273,Leopardus colocolo colocolo
0,35490439,2273,Oncifelis colocolo
0,35491737,2275,Leopardus tigrinus
0,35495411,2274,Leopardus tigrinus oncilla
0,35495409,2275,Leopardus tigrinus tigrinus
0,35495412,2276,Leopardus tigrinus pardinoides
0,35490140,2292,Leopardus pardalis
0,35495406,2278,Leopardus pardalis pseudopardalis
0,35490085,2277,Felis pseudopardalis
0,35495408,2279,Leopardus pardalis steinbachi
0,35495407,2280,Leopardus pardalis pusaeus
0,35495403,2284,Leopardus pardalis aequatorialis
0,35490464,2281,Leopardus pardalis mearnsi
0,35490090,2281,Felis pardalis mearnsi
0,35490091,2282,Felis mearnsi
0,35490092,2283,Felis pardalis minimus
0,35495404,2285,Leopardus pardalis melanurus
0,35495405,2286,Leopardus pardalis mitis
0,35491920,2292,Leopardus pardalis pardalis
0,35490082,2287,Felis ocelot
0,35490083,2288,Felis griffithii
0,35490081,2289,Felis mexicana
0,35490084,2290,Felis canescens
0,35490086,2291,Leopardus griseus
0,35490463,2293,Leopardus pardalis albescens
0,35490087,2293,Felis pardalis albescens
0,35490088,2294,Felis albescens
0,35490089,2295,Felis limitis
0,35490465,2296,Leopardus pardalis nelsoni
0,35490093,2296,Felis pardalis nelsoni
0,35490466,2297,Leopardus pardalis sonoriensis
0,35490094,2297,Felis pardalis sonoriensis
0,35489753,2292,Felis pardalis
0,35490139,2315,Leopardus wiedii
0,35495418,2300,Leopardus wiedii yucatanicus
0,35490107,2298,Felis glaucula yucatanica
0,35490470,2299,Leopardus wiedii yucatanica
0,35490106,2299,Felis wiedii yucatanica
0,35495417,2301,Leopardus wiedii vigens
0,35495415,2303,Leopardus wiedii glauculus
0,35490097,2302,Felis wiedii glaucula
0,35490478,2302,Leopardus wiedii glaucula
0,35495416,2305,Leopardus wiedii salvinius
0,35490104,2304,Felis wiedii salvinia
0,35490105,2304,Leopardus wiedii salvinia
0,35495414,2306,Leopardus wiedii boliviae
0,35495413,2307,Leopardus wiedii amazonicus
0,35491960,2308,Leopardus wiedii oaxacensis
0,35490057,2308,Felis wiedii oaxacensis
0,35490101,2309,Felis glaucula oaxacensis
0,35490468,2311,Leopardus wiedii pirrensis
0,35490103,2310,Felis pirrensis
0,35490102,2311,Felis wiedii pirrensis
0,35490467,2312,Leopardus wiedii nicaraguae
0,35490099,2312,Felis wiedii nicaraguae
0,35490100,2313,Margay glaucula nicaraguae
0,35490476,2314,Leopardus wiedii cooperi
0,35490096,2314,Felis wiedii cooperi
0,35490469,2315,Leopardus wiedii wiedii
0,35490095,2315,Felis wiedii wiedii
0,35489755,2315,Felis wiedii
0,54879223,14173,Felis
0,35489832,2316,Felis bieti
0,35489834,2317,Felis manul
0,35495354,2317,Felis manul manul
0,35495356,2318,Felis manul nigripecta
0,35495355,2319,Felis manul ferruginea
0,35490435,2317,Otocolobus manul
0,35489841,2321,Felis catus
0,35496526,2320,Felis catus domestica
0,35489843,2322,Felis nigripes
0,35495362,2322,Felis nigripes nigripes
0,35495363,2323,Felis nigripes thomasi
0,35489845,2333,Felis chaus
0,35495353,2324,Felis chaus prateri
0,35495350,2325,Felis chaus maimanah
0,35495349,2326,Felis chaus kutas
0,35495352,2327,Felis chaus oxiana
0,35495351,2328,Felis chaus nilotica
0,35495345,2329,Felis chaus affinis
0,35495346,2330,Felis chaus fulvidina
0,35495347,2331,Felis chaus furax
0,35495348,2332,Felis chaus kelaarti
0,35495344,2333,Felis chaus chaus
0,35489844,2336,Felis margarita
0,35495361,2334,Felis margarita thinobia
0,35495358,2335,Felis margarita airensis
0,35495357,2336,Felis margarita margarita
0,35495360,2337,Felis margarita meinertzhageni
0,35495359,2338,Felis margarita harrisoni
0,35491919,2339,Felis margarita scheffeli
0,35489754,2362,Felis silvestris
0,35495386,2340,Felis silvestris vellerosa
0,35495385,2341,Felis silvestris ugandae
0,35495384,2342,Felis silvestris tristrami
0,35495383,2343,Felis silvestris rubida
0,35495382,2344,Felis silvestris reyi
0,35495381,2345,Felis silvestris ornata
0,35495380,2346,Felis silvestris ocreata
0,35495378,2347,Felis silvestris mellandi
0,35495379,2348,Felis silvestris nesterovi
0,35495377,2350,Felis silvestris lybica
0,35489842,2349,Felis lybica
0,35495375,2351,Felis silvestris iraki
0,35495376,2352,Felis silvestris jordansi
0,35495373,2353,Felis silvestris griselda
0,35495374,2354,Felis silvestris haussa
0,35495371,2355,Felis silvestris gordoni
0,35495372,2356,Felis silvestris grampia
0,35495369,2357,Felis silvestris cretensis
0,35495370,2358,Felis silvestris foxi
0,35495367,2359,Felis silvestris caudata
0,35495368,2360,Felis silvestris chutuchta
0,35495366,2361,Felis silvestris caucasica
0,35495364,2362,Felis silvestris silvestris
0,54829035,14174,Catopuma
0,35491736,2363,Catopuma temminckii
0,35495341,2363,Catopuma temminckii temminckii
0,35495342,2364,Catopuma temminckii dominicanorum
0,35495343,2365,Catopuma temminckii tristis
0,35491735,2366,Catopuma badia
0,54827003,14175,Caracal
0,35490445,2367,Caracal caracal
0,35495333,2367,Caracal caracal caracal
0,35495338,2368,Caracal caracal nubica
0,35495339,2369,Caracal caracal poecilotis
0,35495340,2371,Caracal caracal schmitzi
0,35500659,2370,Caracal caracal michaelis
0,35495334,2372,Caracal caracal algira
0,35495335,2373,Caracal caracal damarensis
0,35495336,2374,Caracal caracal limpopoensis
0,35495337,2375,Caracal caracal lucani
0,35491885,2367,Felis caracal
0,35489831,2367,Lynx caracal
0,54785697,14176,Acinonyx
0,35489853,2378,Acinonyx jubatus
0,35495328,2376,Acinonyx jubatus hecki
0,35495327,2378,Acinonyx jubatus jubatus
0,35489854,2377,Acinonyx rex
0,35495330,2379,Acinonyx jubatus soemmeringii
0,35495329,2380,Acinonyx jubatus raineyi
0,54773890,14177,Otariidae
0,54824402,14178,Callorhinus
0,35489776,2381,Callorhinus ursinus
0,55061287,14179,Zalophus
0,35491882,2382,Zalophus japonicus
0,35491883,2383,Zalophus wollebaeki
0,35489773,2384,Zalophus californianus
0,54981929,14180,Phocarctos
0,35489771,2385,Phocarctos hookeri
0,54964345,14181,Otaria
0,35489772,2387,Otaria flavescens
0,35490437,2386,Otaria byronia
0,54951788,14182,Neophoca
0,35489774,2388,Neophoca cinerea
0,54875156,14183,Eumetopias
0,35489775,2392,Eumetopias jubatus
0,35490116,2389,Phoca jubata
0,35490118,2390,Arctocephalus monteriensis
0,35490117,2391,Otaria stellerii
0,54804084,14184,Arctocephalus
0,35489777,2394,Arctocephalus pusillus
0,35491911,2393,Arctocephalus pusillus doriferus
0,35491910,2394,Arctocephalus pusillus pusillus
0,35489778,2395,Arctocephalus gazella
0,35489779,2396,Arctocephalus forsteri
0,35489780,2397,Arctocephalus tropicalis
0,35489781,2399,Arctocephalus australis
0,35491909,2398,Arctocephalus australis gracilis
0,35489782,2400,Arctocephalus galapagoensis
0,35489783,2401,Arctocephalus philippii
0,35489784,14185,Arctocephalus townsendi
0,35490119,14185,Arctophoca townsendi
0,54774223,14186,Nandiniidae
0,54947604,14187,Nandinia
0,35491849,2402,Nandinia binotata
0,35495646,2402,Nandinia binotata binotata
0,35495647,2403,Nandinia binotata arborea
0,35495648,2404,Nandinia binotata gerrardi
0,54774224,14188,Mustelidae
0,55056844,14189,Vormela
0,35491827,2409,Vormela peregusna
0,35496394,2405,Vormela peregusna negans
0,35496395,2406,Vormela peregusna pallidior
0,35496396,2407,Vormela peregusna syriaca
0,35496393,2408,Vormela peregusna koshewnikowi
0,35496392,2409,Vormela peregusna peregusna
0,55037824,14190,Taxidea
0,35489740,2414,Taxidea taxus
0,35496391,2410,Taxidea taxus marylandica
0,35496390,2411,Taxidea taxus jeffersonii
0,35496389,2412,Taxidea taxus jacksoni
0,35496388,2413,Taxidea taxus berlandieri
0,35496387,2414,Taxidea taxus taxus
0,55002967,14191,Pteronura
0,35491789,2417,Pteronura brasiliensis
0,35496069,2416,Pteronura brasiliensis paraguensis
0,35491951,2415,Pteronura brasiliensis paranensis
0,35491950,2417,Pteronura brasiliensis brasiliensis
0,54989661,14192,Poecilogale
0,35491826,2421,Poecilogale albinucha
0,35496385,2418,Poecilogale albinucha lebombo
0,35496384,2419,Poecilogale albinucha doggetti
0,35496383,2420,Poecilogale albinucha bechuanae
0,35496382,2421,Poecilogale albinucha albinucha
0,35496386,2422,Poecilogale albinucha transvaalensis
0,54952716,14193,Neovison
0,35495323,2431,Neovison vison
0,35500637,2423,Neovison vison halilimnetes
0,35500635,2423,Mustela vison halilimnetes
0,35496381,2424,Neovison vison vulgivaga
0,35496380,2425,Neovison vison nesolestes
0,35496379,2426,Neovison vison mink
0,35496378,2427,Neovison vison melampeplus
0,35500647,2427,Putorius vison melampeplus
0,35496371,2428,Neovison vison evagor
0,35496369,2429,Neovison vison aniakensis
0,35496370,2430,Neovison vison energumenos
0,35496367,2431,Neovison vison vison
0,35496368,2432,Neovison vison aestuarina
0,35496377,14194,Neovison vison lutensis
0,35496376,2433,Neovison vison lowii
0,35496374,2434,Neovison vison lacustris
0,35496375,2435,Neovison vison letifera
0,35496372,14195,Neovison vison evergladensis
0,35496373,2436,Neovison vison ingens
0,35489731,2431,Mustela vison
0,35495322,2437,Neovison macrodon
0,54945467,14196,Mustela
0,35495321,2438,Mustela subpalmata
0,35495319,2445,Mustela eversmanii
0,35496275,2439,Mustela eversmanii talassicus
0,35496274,2440,Mustela eversmanii michnoi
0,35496273,2441,Mustela eversmanii larvatus
0,35496272,2442,Mustela eversmanii hungarica
0,35496271,2443,Mustela eversmanii amurensis
0,35496270,2444,Mustela eversmanii admirata
0,35496269,2445,Mustela eversmanii eversmanii
0,35491817,2446,Mustela eversmannii
0,35495320,2447,Mustela itatsi
0,35491816,2448,Mustela altaica
0,35496227,2448,Mustela altaica altaica
0,35496230,2449,Mustela altaica temon
0,35496231,2450,Mustela altaica tsaidamensis
0,35496228,2451,Mustela altaica birulai
0,35496229,2452,Mustela altaica raddei
0,35491818,2453,Mustela felipei
0,35491819,2454,Mustela kathiah
0,35496318,2454,Mustela kathiah kathiah
0,35496319,2455,Mustela kathiah caporiaccoi
0,35491820,2460,Mustela lutreola
0,35496321,2456,Mustela lutreola biedermanni
0,35496322,2457,Mustela lutreola binominata
0,35496323,2458,Mustela lutreola cylipena
0,35496324,2459,Mustela lutreola novikovi
0,35496320,2460,Mustela lutreola lutreola
0,35496325,2461,Mustela lutreola transsylvanica
0,35496326,2462,Mustela lutreola turovi
0,35491815,2464,Mustela africana
0,35496226,2463,Mustela africana stolzmanni
0,35496225,2464,Mustela africana africana
0,35491825,2465,Mustela strigidorsa
0,35491821,2466,Mustela lutreolina
0,35491822,2467,Mustela nudipes
0,35496346,2467,Mustela nudipes nudipes
0,35496347,2468,Mustela nudipes leucocephalus
0,35491823,2475,Mustela putorius
0,35496354,2469,Mustela putorius rothschildi
0,35496353,2470,Mustela putorius mosquensis
0,35496350,2471,Mustela putorius aureola
0,35496349,2472,Mustela putorius anglia
0,35496352,2473,Mustela putorius furo
0,35496351,2474,Mustela putorius caledoniae
0,35496348,2475,Mustela putorius putorius
0,35491824,2479,Mustela sibirica
0,35496365,2476,Mustela sibirica subhemachalana
0,35496366,2477,Mustela sibirica taivana
0,35496356,2478,Mustela sibirica canigula
0,35496355,2479,Mustela sibirica sibirica
0,35496362,2480,Mustela sibirica manchurica
0,35496361,2481,Mustela sibirica hodgsoni
0,35496364,2482,Mustela sibirica quelpartis
0,35496363,2483,Mustela sibirica moupinensis
0,35496358,2484,Mustela sibirica coreanus
0,35496357,2485,Mustela sibirica charbinensis
0,35496360,2486,Mustela sibirica fontanierii
0,35496359,2487,Mustela sibirica davidiana
0,35489732,2492,Mustela nivalis
0,35496329,2488,Mustela nivalis allegheniensis
0,35496330,2489,Mustela nivalis boccamela
0,35496331,2490,Mustela nivalis campestris
0,35496332,2491,Mustela nivalis caucasica
0,35496327,2492,Mustela nivalis nivalis
0,35496328,2493,Mustela nivalis aistoodonnivalis
0,35496337,2494,Mustela nivalis numidica
0,35496338,2495,Mustela nivalis pallida
0,35496339,2496,Mustela nivalis pygmaea
0,35496340,2497,Mustela nivalis rixosa
0,35496333,2498,Mustela nivalis eskimo
0,35496334,2499,Mustela nivalis heptneri
0,35496335,2500,Mustela nivalis mosanensis
0,35496336,2501,Mustela nivalis namiyei
0,35496345,2502,Mustela nivalis vulgaris
0,35496341,2503,Mustela nivalis rossica
0,35496342,2504,Mustela nivalis russelliana
0,35496343,2505,Mustela nivalis stoliczkana
0,35496344,2506,Mustela nivalis tonkinensis
0,35489733,2511,Mustela erminea
0,35500648,2508,Mustela erminea cicognanii
0,35496240,2507,Mustela erminea cigognanii
0,35496234,2509,Mustela erminea alascensis
0,35496235,2510,Mustela erminea anguinae
0,35496232,2511,Mustela erminea erminea
0,35496233,2512,Mustela erminea aestiva
0,35496237,2513,Mustela erminea augustidens
0,35496236,2514,Mustela erminea arctica
0,35496239,2515,Mustela erminea celenda
0,35496238,2516,Mustela erminea bangsi
0,35496242,2517,Mustela erminea ferghanae
0,35496241,2518,Mustela erminea fallenda
0,35496244,2519,Mustela erminea haidarum
0,35496243,2520,Mustela erminea gulosa
0,35496246,2521,Mustela erminea initis
0,35496245,2522,Mustela erminea hibernica
0,35496248,2523,Mustela erminea kadiacensis
0,35496247,2524,Mustela erminea invicta
0,35496250,2525,Mustela erminea karaginensis
0,35496249,2526,Mustela erminea kaneii
0,35496252,2527,Mustela erminea martinoi
0,35496251,2528,Mustela erminea lymani
0,35496253,2529,Mustela erminea minima
0,35496254,2530,Mustela erminea mongolica
0,35496255,2531,Mustela erminea muricus
0,35496256,2532,Mustela erminea nippon
0,35496257,2533,Mustela erminea ognevi
0,35496258,2534,Mustela erminea olympica
0,35496259,2535,Mustela erminea polaris
0,35496260,2536,Mustela erminea richardsonii
0,35496261,2537,Mustela erminea ricinae
0,35496262,2538,Mustela erminea salva
0,35496263,2539,Mustela erminea seclusa
0,35496264,2540,Mustela erminea semplei
0,35496265,2541,Mustela erminea stabilis
0,35496266,2542,Mustela erminea streatori
0,35496267,2543,Mustela erminea teberdina
0,35496268,2544,Mustela erminea tobolica
0,35489734,2545,Mustela frenata
0,35496276,2545,Mustela frenata frenata
0,35496284,2546,Mustela frenata boliviensis
0,35496283,2547,Mustela frenata aureoventris
0,35496282,2548,Mustela frenata arthuri
0,35496281,2549,Mustela frenata arizonensis
0,35496280,2550,Mustela frenata altifrontalis
0,35496279,2551,Mustela frenata alleni
0,35496278,2552,Mustela frenata agilis
0,35496277,2553,Mustela frenata affinis
0,35496291,2554,Mustela frenata latirostra
0,35496292,2555,Mustela frenata leucoparia
0,35496289,2556,Mustela frenata helleri
0,35496290,2557,Mustela frenata inyoensis
0,35496287,2558,Mustela frenata goldmani
0,35496288,2559,Mustela frenata gracilis
0,35496285,2560,Mustela frenata costaricensis
0,35496286,2561,Mustela frenata effera
0,35496299,2562,Mustela frenata nigriauris
0,35496300,2563,Mustela frenata notius
0,35496297,2564,Mustela frenata nevadensis
0,35496298,2565,Mustela frenata nicaraguae
0,35496295,2566,Mustela frenata munda
0,35496296,2567,Mustela frenata neomexicanus
0,35496293,2568,Mustela frenata longicauda
0,35496294,2569,Mustela frenata macrophonius
0,35496306,2570,Mustela frenata panamensis
0,35496305,2571,Mustela frenata oribasus
0,35496308,2572,Mustela frenata perda
0,35496307,2573,Mustela frenata peninsulae
0,35496302,2574,Mustela frenata occisor
0,35496301,2575,Mustela frenata noveboracensis
0,35496304,2576,Mustela frenata oregonensis
0,35496303,2577,Mustela frenata olivacea
0,35496314,2578,Mustela frenata texensis
0,35496313,2579,Mustela frenata spadix
0,35496316,2580,Mustela frenata washingtoni
0,35496315,2581,Mustela frenata tropicalis
0,35496310,2582,Mustela frenata primulina
0,35496309,2583,Mustela frenata perotae
0,35496312,2584,Mustela frenata saturata
0,35496311,2585,Mustela frenata pulchra
0,35496317,2586,Mustela frenata xanthogenys
0,35489735,2587,Mustela nigripes
0,35490055,2587,Putorius nigripes
0,54934715,14197,Meles
0,35495318,2588,Meles leucurus
0,35496185,2588,Meles leucurus leucurus
0,35496186,2589,Meles leucurus amurensis
0,35496187,2590,Meles leucurus arenarius
0,35496189,2591,Meles leucurus sibiricus
0,35496188,2592,Meles leucurus blanfordi
0,35496190,2593,Meles leucurus tianschanensis
0,35495317,2594,Meles anakuma
0,35491791,2602,Meles meles
0,35496197,2595,Meles meles rhodius
0,35496196,2596,Meles meles milleri
0,35496198,2597,Meles meles severzovi
0,35496193,2598,Meles meles canescens
0,35496192,2599,Meles meles arcalus
0,35496195,2600,Meles meles marianensis
0,35496194,2601,Meles meles heptneri
0,35496191,2602,Meles meles meles
0,54934986,14198,Mellivora
0,35491798,2607,Mellivora capensis
0,35496201,2603,Mellivora capensis buechneri
0,35496200,2604,Mellivora capensis abyssinica
0,35496203,2605,Mellivora capensis cottoni
0,35496202,2606,Mellivora capensis concisa
0,35496199,2607,Mellivora capensis capensis
0,35496207,2608,Mellivora capensis maxwelli
0,35496206,2609,Mellivora capensis leuconota
0,35496205,2610,Mellivora capensis indica
0,35496204,2611,Mellivora capensis inaurita
0,35496210,2612,Mellivora capensis wilsoni
0,35496209,2613,Mellivora capensis signata
0,35496208,2614,Mellivora capensis pumilio
0,54935028,14199,Melogale
0,35491793,2615,Melogale moschata
0,35496211,2615,Melogale moschata moschata
0,35496215,2616,Melogale moschata sorella
0,35496214,2617,Melogale moschata millsi
0,35496213,2618,Melogale moschata hainanensis
0,35496212,2619,Melogale moschata ferreogrisea
0,35496217,2620,Melogale moschata taxilla
0,35496216,2621,Melogale moschata subaurantiaca
0,35491794,2623,Melogale orientalis
0,35496219,2622,Melogale orientalis sundaicus
0,35496218,2623,Melogale orientalis orientalis
0,35491792,2624,Melogale everetti
0,35491795,2627,Melogale personata
0,35496222,2625,Melogale personata nipalensis
0,35496223,2626,Melogale personata pierrei
0,35496220,2627,Melogale personata personata
0,35496221,2628,Melogale personata laotum
0,35496224,2629,Melogale personata tonquinia
0,54931638,14200,Martes
0,35491811,2630,Martes gwatkinsii
0,35491810,2640,Martes foina
0,35496153,2631,Martes foina toufoeus
0,35496151,2632,Martes foina rosanowi
0,35496152,2633,Martes foina syriaca
0,35496149,2634,Martes foina milleri
0,35496150,2635,Martes foina nehringi
0,35496147,2636,Martes foina intermedia
0,35496148,2637,Martes foina mediterranea
0,35496145,2638,Martes foina bunites
0,35496146,2639,Martes foina kozlovi
0,35496143,2640,Martes foina foina
0,35496144,2641,Martes foina bosniaca
0,35491809,2651,Martes flavigula
0,35496136,2642,Martes flavigula borealis
0,35496135,2643,Martes flavigula aterrima
0,35496138,2644,Martes flavigula henrici
0,35496137,2645,Martes flavigula hainana
0,35496141,2646,Martes flavigula robinsoni
0,35496142,2647,Martes flavigula saba
0,35496139,2648,Martes flavigula indochinensis
0,35496140,2649,Martes flavigula peninsularis
0,35491906,2650,Martes flavigula chrysospila
0,35491926,2651,Martes flavigula flavigula
0,35491812,2652,Martes martes
